X				Y			OBJECTID	SPECIES	DIAMETER
-89.55966364	43.03998943	84223	326	3
-89.55933135	43.03983685	84224	541	3
-89.55908498	43.0397245	84225	541	4
-89.55875287	43.03965455	84226	541	3
-89.55854189	43.03965352	84227	462	1
-89.55822239	43.03965454	84228	541	3
-89.55802698	43.03965348	84229	541	3
-89.55780958	43.03965439	84230	541	3
-89.55785638	43.03891323	84231	557	5
-89.55811985	43.03890995	84232	557	5
-89.55837523	43.03890964	84233	557	3
-89.5586387	43.03890636	84234	557	3
-89.55888091	43.03890978	84235	557	4
-89.5590735	43.03892739	84236	557	3
-89.55926916	43.0389621	84237	557	4
-89.55949933	43.03902055	84238	557	3
-89.55965147	43.03907983	84239	557	3
-89.55982799	43.03916287	84240	557	2
-89.5600364	43.03925975	84241	557	3
-89.56021077	43.0393369	84242	943	4
-89.56059161	43.03952266	84243	943	4
-89.56076755	43.03959866	84244	943	3
-89.56098416	43.03970211	84245	943	3
-89.56131337	43.0398524	84246	943	2
-89.56151752	43.03996504	84247	943	3
-89.56165212	43.0400726	84248	943	3
-89.56176715	43.04015898	84249	943	3
-89.56186074	43.04009125	84250	943	3
-89.56166431	43.03993621	84251	943	2
-89.56142728	43.03978694	84252	943	2
-89.56106365	43.03961491	84253	943	2
-89.56089083	43.03953662	84254	943	2
-89.56072193	43.03946005	84255	943	2
-89.5605444	43.0393703	84256	943	2
-89.56036925	43.03929488	84257	943	3
-89.56017923	43.03920629	84258	943	3
-89.56001892	43.03913142	84259	557	3
-89.55985314	43.03905369	84260	557	2
-89.55968346	43.03897769	84261	557	2
-89.5593106	43.0388664	84262	971	1
-89.55907091	43.03882492	84263	557	3
-89.55889721	43.03880989	84264	557	2
-89.55861719	43.03880962	84265	557	2
-89.55835046	43.03880932	84266	557	3
-89.55813774	43.0388108	84267	557	5
-89.55789926	43.03881169	84268	557	5
-89.5613637	43.03963761	84269	541	3
-89.56149801	43.03948866	84270	541	3
-89.56162095	43.03934293	84271	541	3
-89.56126387	43.03956719	84272	541	2
-89.56212456	43.04011447	84273	557	2
-89.56175697	43.04033233	84274	557	2
-89.56162957	43.04044279	84275	557	2
-89.56152754	43.04056156	84276	557	2
-89.56142374	43.04067007	84277	557	4
-89.56116472	43.04095962	84278	943	3
-89.56107754	43.04107516	84279	943	3
-89.56096676	43.04119009	84280	943	3
-89.56087258	43.0413018	84281	943	3
-89.56076879	43.04141544	84282	943	3
-89.56061096	43.04160225	84283	943	3
-89.56050717	43.04171653	84284	943	3
-89.56040601	43.04183338	84285	943	3
-89.56030397	43.04194958	84286	943	3
-89.5605295	43.04192494	84287	943	3
-89.56064638	43.04180038	84288	943	4
-89.56076587	43.04166876	84289	943	3
-89.56093938	43.04145627	84290	943	3
-89.56102136	43.04136511	84291	943	3
-89.56110945	43.04126431	84292	943	3
-89.56125946	43.04109867	84293	943	3
-89.5614644	43.04086434	84294	557	2
-89.56163182	43.04066789	84295	557	2
-89.56176702	43.04052599	84296	557	2
-89.56187522	43.04042966	84297	557	2
-89.56211654	43.04043193	84298	541	3
-89.54962088	43.03532986	84299	541	4
-89.54940219	43.03527746	84300	541	4
-89.54916019	43.03528147	84301	541	3
-89.54897449	43.0353362	84302	541	4
-89.54869202	43.03542332	84303	541	3
-89.54849734	43.03548455	84304	541	4
-89.54827097	43.03555201	84305	541	3
-89.54805783	43.03563667	84306	541	3
-89.54788146	43.03578367	84307	541	3
-89.54795499	43.03589221	84308	462	2
-89.54807783	43.03574043	84309	462	2
-89.54829682	43.03564824	84310	462	2
-89.54843236	43.03560884	84311	462	2
-89.54780189	43.03599333	84312	541	4
-89.54780388	43.0361914	84313	557	3
-89.54780504	43.03637026	84314	557	2
-89.54778946	43.03651709	84315	557	3
-89.54776831	43.03666568	84316	557	2
-89.54775196	43.03682241	84317	557	2
-89.54772936	43.03703508	84318	557	3
-89.54771304	43.03721396	84319	557	3
-89.54769743	43.03734914	84320	319	2
-89.54767785	43.03748141	84321	980	2
-89.54781127	43.03747776	84322	557	2
-89.54783161	43.03732627	84323	557	2
-89.54784164	43.03718003	84324	557	3
-89.54786435	43.03702328	84325	557	3
-89.54788384	43.03684557	84326	557	2
-89.54789945	43.03671156	84327	557	2
-89.54792055	43.03653967	84328	557	3
-89.54793526	43.0363538	84329	557	2
-89.54793405	43.03615398	84330	557	3
-89.54765742	43.037647	84331	557	2
-89.54764029	43.03780625	84332	319	2
-89.54762039	43.03797368	84333	952	2
-89.54760466	43.03812985	84334	952	2
-89.54758754	43.03829217	84335	952	2
-89.54757106	43.03842428	84336	952	2
-89.5475501	43.0385865	84337	952	2
-89.54753022	43.03872989	84338	952	2
-89.54751641	43.03887641	84339	952	2
-89.54749885	43.03900277	84340	952	2
-89.54747915	43.03917108	84341	952	2
-89.54746668	43.03931423	84342	952	2
-89.5474495	43.03948795	84343	952	2
-89.5474837	43.03964972	84344	952	2
-89.54764131	43.0397328	84345	952	3
-89.54759744	43.03957498	84346	952	3
-89.54758545	43.03940987	84347	952	3
-89.5476113	43.03923404	84348	952	3
-89.54762551	43.03906677	84349	952	3
-89.54765274	43.0388435	84350	952	3
-89.54766811	43.03871189	84351	319	2
-89.54768623	43.0385742	84352	952	2
-89.54769976	43.03844124	84353	952	2
-89.54772418	43.03823539	84354	952	2
-89.54774769	43.03803696	84355	952	3
-89.54777285	43.03779487	84356	557	2
-89.54779352	43.03763749	84357	557	3
-89.54915985	43.03804089	84358	557	2
-89.54916191	43.03820094	84359	557	2
-89.54916308	43.03834512	84360	557	3
-89.54916599	43.03850073	84361	557	2
-89.54917237	43.03865125	84362	557	3
-89.54915879	43.03878846	84363	557	3
-89.54912878	43.03893141	84364	557	2
-89.54905466	43.03910044	84365	557	2
-89.54894502	43.03925744	84366	557	4
-89.5488059	43.03940051	84367	557	3
-89.54851103	43.03959328	84368	541	3
-89.54835703	43.03965951	84369	541	2
-89.54821859	43.0397092	84370	541	2
-89.54798414	43.0397663	84371	541	2
-89.54782769	43.03978741	84372	541	2
-89.5478496	43.03991301	84373	557	1
-89.54800309	43.03988974	84374	541	3
-89.54818314	43.03985561	84375	541	3
-89.5483602	43.03980054	84376	980	2
-89.54852443	43.03973466	84377	541	2
-89.54887537	43.03952274	84378	557	3
-89.54903452	43.03937673	84379	557	3
-89.54915922	43.03923148	84380	557	3
-89.54924942	43.03906388	84381	557	3
-89.54931301	43.03887827	84382	557	3
-89.54933718	43.03866526	84383	557	2
-89.54933684	43.0385021	84384	557	2
-89.54933551	43.03833389	84385	557	2
-89.54933027	43.03817867	84386	557	2
-89.54932993	43.03801551	84387	557	2
-89.54876111	43.03975192	84388	942	3
-89.5488703	43.0398528	84389	942	2
-89.54900902	43.03998231	84390	942	2
-89.54910928	43.04011518	84391	942	3
-89.54918496	43.04027497	84392	942	3
-89.54920986	43.0404567	84393	942	3
-89.54921119	43.04068931	84394	942	3
-89.54921243	43.04087851	84395	942	3
-89.54921534	43.04106026	84396	942	3
-89.54921566	43.04121534	84397	942	3
-89.54921678	43.04134995	84398	942	3
-89.54935215	43.04137585	84399	942	2
-89.54934425	43.04123629	84400	942	2
-89.54934617	43.041114	84401	942	2
-89.54934452	43.04098883	84402	942	2
-89.5493435	43.04083059	84403	942	3
-89.54934386	43.04066725	84404	942	2
-89.54934288	43.04052936	84405	942	2
-89.54932159	43.04029939	84406	942	3
-89.54925462	43.04011934	84407	942	3
-89.54917319	43.03998968	84408	942	3
-89.54903902	43.03984888	84409	942	2
-89.54888544	43.03971319	84410	942	3
-89.54758657	43.04002707	84411	326	4
-89.54762508	43.04016411	84412	326	3
-89.54765083	43.04029649	84413	326	3
-89.54764162	43.04046708	84414	326	3
-89.54763668	43.04064701	84415	326	3
-89.54762851	43.04080748	84416	326	3
-89.54762564	43.04095937	84417	326	3
-89.54761753	43.04114943	84418	326	3
-89.54761468	43.04131533	84419	326	3
-89.54775146	43.04121626	84420	326	4
-89.54775438	43.04108463	84421	326	4
-89.54775621	43.04093975	84422	326	3
-89.5477591	43.04079253	84423	326	4
-89.54776825	43.04059546	84424	326	4
-89.54777849	43.04040852	84425	326	4
-89.54777496	43.04024261	84426	326	3
-89.54773427	43.04007597	84427	326	3
-89.54790988	43.04156861	84428	544	4
-89.54813641	43.04156576	84429	544	3
-89.54838153	43.04156485	84430	544	4
-89.54863374	43.04156522	84431	544	5
-89.5488621	43.04156526	84432	544	3
-89.54908042	43.04156433	84433	544	3
-89.54929593	43.04156135	84434	544	4
-89.54948615	43.04156457	84435	544	4
-89.54969604	43.04156159	84436	544	4
-89.54988438	43.04156069	84437	544	5
-89.54987856	43.04146585	84438	980	4
-89.54968755	43.04146811	84439	980	5
-89.54949692	43.04146832	84440	980	3
-89.54904906	43.04146579	84441	544	3
-89.54884656	43.04147137	84442	544	3
-89.54863219	43.0414696	84443	544	2
-89.54830288	43.04146795	84444	544	4
-89.54810768	43.04147084	84445	544	4
-89.54792067	43.04147038	84446	544	4
-89.54750193	43.04144876	84447	557	2
-89.54729942	43.04144898	84448	557	3
-89.54710512	43.04144986	84449	557	2
-89.54692815	43.04144872	84450	557	2
-89.5467448	43.04144959	84451	557	2
-89.54646209	43.04145262	84452	557	2
-89.54623944	43.04145173	84453	557	2
-89.54601561	43.04145069	84454	557	4
-89.54583016	43.04145249	84455	557	3
-89.54587093	43.04157418	84456	462	2
-89.54606392	43.04157397	84457	804	2
-89.54631094	43.04157512	84458	571	2
-89.54650295	43.04157137	84459	462	2
-89.54674418	43.04157111	84460	804	2
-89.54696322	43.04157441	84461	571	2
-89.54716777	43.04156852	84462	462	2
-89.54739839	43.04156898	84463	804	2
-89.54555046	43.04146021	84464	557	3
-89.54534546	43.04147151	84465	557	3
-89.54516526	43.04147408	84466	557	3
-89.54495809	43.04148063	84467	557	3
-89.54476277	43.04148005	84468	326	4
-89.54454264	43.04148028	84469	326	4
-89.54424413	43.04148298	84470	326	5
-89.54398974	43.04148325	84471	326	4
-89.54375654	43.04148417	84472	326	3
-89.54353258	43.04148779	84473	326	4
-89.54329741	43.04148639	84474	326	4
-89.5429072	43.04149255	84475	326	4
-89.54270424	43.04148629	84476	326	3
-89.54251207	43.04148793	84477	326	2
-89.54254167	43.04158283	84478	326	4
-89.54276914	43.04158403	84479	326	4
-89.54339858	43.04158336	84480	326	5
-89.54355741	43.04157888	84481	326	5
-89.54375644	43.04157795	84482	326	5
-89.54394468	43.04157775	84483	326	6
-89.5442042	43.0415809	84484	326	6
-89.54440621	43.0415776	84485	326	5
-89.54460087	43.04157507	84486	326	4
-89.54479658	43.04157486	84487	326	3
-89.54499334	43.04157697	84488	319	2
-89.54522482	43.04157518	84489	319	2
-89.54536792	43.04157502	84490	804	2
-89.54561203	43.04157322	84491	571	2
-89.54737612	43.03998236	84492	541	3
-89.54716866	43.04001257	84493	462	2
-89.54694418	43.04005059	84494	980	3
-89.54671015	43.04008009	84495	980	3
-89.54649174	43.0401134	84496	980	4
-89.54629065	43.04013905	84497	980	4
-89.5459717	43.04018773	84498	980	3
-89.54581223	43.04021334	84499	980	4
-89.54562327	43.04023517	84500	462	2
-89.54544299	43.04026334	84501	833	2
-89.54524539	43.04029663	84502	943	3
-89.54507722	43.04031334	84503	943	3
-89.54480681	43.04035687	84504	943	3
-89.54460228	43.04039779	84505	943	4
-89.54439598	43.04041964	84506	943	3
-89.5441741	43.0404504	84507	943	4
-89.54396956	43.04048623	84508	943	3
-89.54379969	43.04051693	84509	943	3
-89.54350325	43.04055413	84510	943	3
-89.54333073	43.04058189	84511	943	3
-89.5431428	43.04061021	84512	943	3
-89.54291535	43.04068529	84513	943	3
-89.54269975	43.04079777	84514	943	3
-89.54256848	43.04088597	84515	943	3
-89.54242051	43.04106204	84516	943	3
-89.54234662	43.04119984	84517	943	3
-89.54231855	43.04136652	84518	943	4
-89.54213776	43.04140507	84519	462	2
-89.54216139	43.04123731	84520	980	2
-89.54224349	43.04105194	84521	557	2
-89.54247199	43.04077811	84522	943	3
-89.54269551	43.04063484	84523	943	3
-89.54292042	43.04053476	84524	943	3
-89.54312579	43.04048367	84525	943	3
-89.54332204	43.04045082	84526	943	4
-89.543534	43.04041796	84527	943	3
-89.54374988	43.04038797	84528	943	4
-89.54397231	43.04035701	84529	943	3
-89.54420914	43.04032892	84530	943	3
-89.54442893	43.04028836	84531	943	3
-89.54465528	43.0402526	84532	943	3
-89.5448777	43.04021781	84533	943	2
-89.54508443	43.0401907	84534	943	3
-89.54530424	43.04016167	84535	541	3
-89.54553452	43.04012878	84536	541	3
-89.54584066	43.04007469	84537	541	3
-89.54606439	43.04004277	84538	541	4
-89.54625803	43.04001568	84539	541	4
-89.54646083	43.03998762	84540	541	4
-89.54663876	43.03995863	84541	541	4
-89.54684287	43.03992769	84542	980	3
-89.54704175	43.03990251	84543	980	4
-89.54723014	43.03987159	84544	980	3
-89.54740808	43.03984643	84545	980	3
-89.5392967	43.04052359	84546	497	2
-89.53953601	43.04049725	84547	462	1
-89.53972686	43.04058986	84548	557	2
-89.54001658	43.04060945	84549	557	2
-89.54019449	43.04061164	84550	557	3
-89.54040154	43.04062804	84551	557	3
-89.54060559	43.04064157	84552	557	3
-89.54084383	43.04064997	84553	557	3
-89.54106321	43.04066532	84554	557	3
-89.541305	43.04067977	84555	319	2
-89.54153616	43.04069164	84556	462	2
-89.5417237	43.04070442	84557	497	2
-89.54200208	43.04073873	84558	980	2
-89.54222042	43.04082068	84559	557	1
-89.54208912	43.0417041	84560	497	1
-89.54207878	43.04185849	84561	462	1
-89.54206595	43.04200146	84562	557	1
-89.54205972	43.04216484	84563	319	2
-89.54206157	43.04227416	84564	942	2
-89.5420465	43.04259921	84565	462	2
-89.54204013	43.04273745	84566	980	2
-89.54202542	43.04291264	84567	557	2
-89.54205269	43.04353232	84568	557	2
-89.54206169	43.04367751	84569	319	2
-89.54207461	43.04376462	84570	942	2
-89.54212823	43.04394289	84571	462	2
-89.54220808	43.04405259	84572	319	3
-89.54238425	43.0440234	84573	557	2
-89.54229537	43.04392117	84574	980	2
-89.54223187	43.04377412	84575	462	2
-89.54223947	43.04364035	84576	942	2
-89.5422499	43.04348582	84577	319	2
-89.54224616	43.04301894	84578	497	2
-89.54223716	43.04288355	84579	808	2
-89.54221816	43.04272273	84580	572	2
-89.54221595	43.04259435	84581	497	2
-89.54221353	43.04248168	84582	808	2
-89.54222293	43.04231151	84583	572	2
-89.54224779	43.04216691	84584	497	2
-89.54227099	43.04199732	84585	544	3
-89.54228692	43.04184738	84586	544	3
-89.54230855	43.04170992	84587	544	3
-89.54487447	43.03148262	84588	661	3
-89.54487453	43.03151582	84589	661	3
-89.54487459	43.03154585	84590	661	4
-89.54487686	43.03160117	84591	541	7
-89.54487481	43.03165492	84592	541	7
-89.54471793	43.0314643	84593	319	2
-89.544723	43.03160152	84594	952	2
-89.54472412	43.03176161	84595	319	2
-89.54472681	43.03190644	84596	952	2
-89.54472946	43.03203252	84597	319	2
-89.5447275	43.03225712	84598	952	2
-89.54471585	43.03242543	84599	319	2
-89.54469298	43.03258202	84600	952	2
-89.54465177	43.03276268	84601	319	2
-89.5445858	43.03295099	84602	952	2
-89.54451973	43.03309238	84603	319	2
-89.5444218	43.03328893	84604	952	2
-89.54434212	43.03341568	84605	319	2
-89.54426802	43.03353832	84606	952	2
-89.54419472	43.03366037	84607	319	2
-89.5441206	43.0337748	84608	952	2
-89.54423842	43.03393125	84609	952	2
-89.54449254	43.03348648	84610	952	4
-89.54458736	43.0333345	84611	952	3
-89.54469013	43.03315846	84612	952	3
-89.54476978	43.03301295	84613	952	3
-89.5448979	43.03272254	84614	952	3
-89.54494475	43.03256709	84615	952	3
-89.54498516	43.03238702	84616	952	3
-89.54500804	43.03222553	84617	952	4
-89.54501766	43.03207022	84618	952	3
-89.54502213	43.03182635	84619	952	3
-89.54502178	43.03165164	84620	952	4
-89.54502314	43.03150484	84621	952	3
-89.54525244	43.03135969	84622	557	4
-89.54542532	43.0313556	84623	557	4
-89.54563002	43.03134849	84624	557	4
-89.53663451	43.03145666	84625	557	2
-89.5366415	43.03161035	84626	541	2
-89.53664761	43.0317413	84627	541	3
-89.53666045	43.03188577	84628	980	2
-89.5366368	43.03223439	84629	541	2
-89.53658427	43.03238261	84630	541	3
-89.53650495	43.03254069	84631	541	4
-89.53671671	43.032396	84632	326	1
-89.53676092	43.03228222	84633	971	2
-89.53679923	43.0321543	84634	772	1
-89.53682826	43.03198889	84635	541	3
-89.53685397	43.03184561	84636	541	3
-89.53686877	43.03169435	84637	541	2
-89.53686258	43.0315216	84638	541	2
-89.53673658	43.03146397	84639	661	10
-89.53673852	43.03149166	84640	661	8
-89.53674239	43.03154427	84641	661	9
-89.53674054	43.03156504	84642	661	9
-89.53640642	43.03268615	84643	541	5
-89.53626383	43.03285299	84644	462	1
-89.53615815	43.03297102	84645	319	2
-89.53605086	43.03309478	84646	556	2
-89.53596561	43.03319547	84647	462	1
-89.53588484	43.03328626	84648	980	2
-89.53580299	43.03339602	84649	557	2
-89.53570437	43.03356104	84650	541	4
-89.53563829	43.03369222	84651	541	3
-89.53557115	43.03385721	84652	541	4
-89.53551188	43.03402467	84653	541	4
-89.53545148	43.03418966	84654	541	4
-89.53538546	43.03435217	84655	541	4
-89.53553152	43.03431245	84656	541	4
-89.53558075	43.0341854	84657	541	4
-89.53563783	43.03405423	84658	980	4
-89.53568256	43.0339239	84659	541	5
-89.53573737	43.03377624	84660	541	5
-89.53580229	43.03362939	84661	541	4
-89.53589978	43.03345859	84662	541	5
-89.53598499	43.03334306	84663	541	4
-89.53608931	43.03322174	84664	541	4
-89.53619251	43.03310289	84665	541	4
-89.5363148	43.0329766	84666	541	5
-89.53642247	43.03284785	84667	541	5
-89.53652902	43.03271663	84668	541	5
-89.53531819	43.0345312	84669	557	2
-89.53526549	43.03466977	84670	557	2
-89.53521967	43.03479989	84671	557	2
-89.53516581	43.03493761	84672	557	2
-89.53510392	43.03509308	84673	557	3
-89.53504549	43.03525108	84674	557	3
-89.53498362	43.03541838	84675	557	3
-89.53492285	43.03555611	84676	557	3
-89.5348356	43.0356964	84677	557	3
-89.53469429	43.03586462	84678	557	3
-89.53483938	43.0358763	84679	557	4
-89.53494852	43.0357419	84680	557	3
-89.53502888	43.03561344	84681	557	3
-89.53509196	43.03547739	84682	557	3
-89.53516758	43.03527799	84683	557	4
-89.53523979	43.03509633	84684	557	4
-89.5352879	43.03496452	84685	557	3
-89.53534633	43.03480652	84686	557	4
-89.53540591	43.03464598	84687	557	3
-89.53450072	43.03603091	84688	541	3
-89.5343517	43.03613269	84689	541	3
-89.53417471	43.03623938	84690	541	3
-89.53402567	43.03632552	84691	541	3
-89.53387663	43.03641948	84692	541	3
-89.53365427	43.03648126	84693	541	3
-89.53340648	43.03648346	84694	541	3
-89.53335602	43.03657145	84695	941	4
-89.5334466	43.03656746	84696	941	3
-89.53349989	43.03656741	84697	941	5
-89.53357463	43.03664551	84698	541	3
-89.53375839	43.03659843	84699	541	3
-89.53388218	43.03654065	84700	541	4
-89.53404718	43.0364369	84701	541	3
-89.53424413	43.03631944	84702	541	2
-89.53440516	43.03622645	84703	541	4
-89.53454886	43.03613054	84704	541	4
-89.53478587	43.03610767	84705	326	4
-89.53496914	43.03622123	84706	326	5
-89.53513623	43.03632139	84707	326	3
-89.53529579	43.03642076	84708	326	3
-89.53545102	43.03651224	84709	326	3
-89.53558362	43.03659347	84710	326	3
-89.53577334	43.03669597	84711	326	5
-89.53596837	43.03676134	84712	326	6
-89.53615795	43.03678959	84713	326	4
-89.53637012	43.03680439	84714	326	5
-89.53659844	43.03681838	84715	326	5
-89.5368343	43.03683473	84716	326	4
-89.53703462	43.03684717	84717	326	4
-89.53724248	43.03686355	84718	326	3
-89.53746865	43.03687754	84719	326	3
-89.53750724	43.03678429	84720	326	5
-89.53728754	43.03677029	84721	326	4
-89.53704521	43.03675237	84722	326	4
-89.53684274	43.03673835	84723	326	4
-89.53663487	43.03672355	84724	326	5
-89.53645179	43.03671268	84725	326	5
-89.53625147	43.03669708	84726	326	6
-89.53605867	43.03667752	84727	326	5
-89.53586689	43.036624	84728	326	6
-89.53545296	43.03639375	84729	326	4
-89.53528047	43.03629123	84730	326	4
-89.5350724	43.0361611	84731	326	4
-89.53488267	43.03604438	84732	326	4
-89.5355825	43.03454904	84733	326	3
-89.53578682	43.03458984	84734	326	4
-89.53597598	43.03462997	84735	326	4
-89.53617353	43.03467077	84736	326	4
-89.53638131	43.03470951	84737	326	3
-89.5369637	43.03482987	84738	326	4
-89.53714168	43.0348659	84739	326	4
-89.5373597	43.03489575	84740	326	3
-89.53770154	43.03489199	84741	326	4
-89.53787478	43.03488771	84742	326	4
-89.53812162	43.03488541	84743	326	6
-89.53837776	43.03488174	84744	326	5
-89.53839807	43.03478742	84745	326	4
-89.5381829	43.03478559	84746	326	4
-89.53798731	43.03479126	84747	326	5
-89.53780475	43.03479691	84748	326	4
-89.53759331	43.03479507	84749	326	4
-89.53740143	43.03479936	84750	326	4
-89.5371974	43.03477702	84751	326	4
-89.53699892	43.0347369	84752	326	4
-89.53655817	43.03464237	84753	320	5
-89.53632336	43.03460161	84754	326	5
-89.53612302	43.03455602	84755	326	5
-89.53589007	43.03450979	84756	326	2
-89.535645	43.03446152	84757	326	5
-89.53867312	43.03487878	84758	952	4
-89.53886015	43.03487421	84759	952	2
-89.5391039	43.03487177	84760	952	3
-89.53935461	43.03487005	84761	952	7
-89.53958443	43.03486763	84762	952	6
-89.53978838	43.03486231	84763	952	2
-89.53996541	43.03482856	84764	952	3
-89.53991252	43.03474468	84765	952	3
-89.53971359	43.03477116	84766	952	4
-89.53947979	43.03477213	84767	952	5
-89.53926688	43.0347738	84768	952	7
-89.53905099	43.03477767	84769	952	6
-89.53883063	43.03478279	84770	952	6
-89.54037179	43.03385854	84771	557	2
-89.54035308	43.03339909	84772	319	2
-89.54027637	43.03322547	84773	557	2
-89.54015167	43.03325735	84774	544	6
-89.54023088	43.03340109	84775	544	6
-89.54025791	43.03355888	84776	544	6
-89.5402506	43.03372699	84777	544	7
-89.54024463	43.03393338	84778	952	5
-89.54023979	43.03406599	84779	952	4
-89.54023876	43.03419394	84780	952	4
-89.54022894	43.03438446	84781	952	3
-89.54017963	43.03456101	84782	952	4
-89.54007545	43.03466945	84783	952	4
-89.53951607	43.03286114	84784	319	2
-89.53883247	43.03279749	84785	326	4
-89.53864047	43.03278069	84786	326	4
-89.53845479	43.03276289	84787	326	4
-89.53826952	43.03274535	84788	326	4
-89.53795435	43.03271392	84789	320	5
-89.53776405	43.03269712	84790	462	2
-89.53740256	43.03265834	84791	980	2
-89.53708035	43.03262913	84792	772	2
-89.53679131	43.03257107	84793	971	2
-89.53671092	43.03265091	84794	320	5
-89.53691236	43.03270389	84795	326	3
-89.53709665	43.03273103	84796	320	5
-89.53728393	43.03274709	84797	320	5
-89.5377018	43.03278729	84798	326	4
-89.53791023	43.03280849	84799	326	5
-89.5381096	43.03282454	84800	326	5
-89.53834019	43.03285015	84801	326	4
-89.53852345	43.03286769	84802	326	4
-89.53872987	43.0328889	84803	326	5
-89.53915378	43.03292761	84804	544	5
-89.53935315	43.03294661	84805	544	5
-89.53955152	43.03296782	84806	544	6
-89.53975293	43.03300159	84807	544	5
-89.5399232	43.03306862	84808	544	5
-89.54004819	43.03314973	84809	544	6
-89.53888711	43.03298918	84810	557	5
-89.53885919	43.03313101	84811	557	5
-89.53883035	43.03331936	84812	557	3
-89.53879141	43.03349001	84813	557	3
-89.5387364	43.0336806	84814	557	4
-89.53869441	43.03383426	84815	557	5
-89.53865341	43.0339798	84816	557	5
-89.53860737	43.03412607	84817	557	5
-89.53855238	43.0343248	84818	557	3
-89.53853563	43.03451757	84819	557	4
-89.53853791	43.03466084	84820	557	5
-89.53866279	43.03467992	84821	557	4
-89.53865846	43.0345204	84822	557	4
-89.53867524	43.03434683	84823	557	4
-89.53872328	43.03419316	84824	557	3
-89.53876828	43.03403581	84825	557	4
-89.53879623	43.03390875	84826	557	4
-89.53884729	43.03375878	84827	557	4
-89.53888928	43.03360216	84828	557	4
-89.5389383	43.03343742	84829	557	4
-89.5389672	43.03328304	84830	557	3
-89.53899107	43.0331294	84831	557	5
-89.53744053	43.0328448	84832	952	7
-89.53742113	43.03297446	84833	952	5
-89.53739521	43.03311134	84834	952	7
-89.5373677	43.03327822	84835	952	4
-89.53733529	43.03344631	84836	952	5
-89.5372898	43.03362402	84837	952	5
-89.53720012	43.03379097	84838	952	4
-89.53710874	43.03393271	84839	952	4
-89.5369814	43.03409129	84840	952	4
-89.53689962	43.03421799	84841	952	2
-89.53683077	43.03435962	84842	952	6
-89.53676199	43.03454349	84843	952	6
-89.53687443	43.03460676	84844	952	4
-89.53693174	43.03445459	84845	952	4
-89.53699196	43.03431086	84846	952	4
-89.53706082	43.03417346	84847	952	2
-89.53722636	43.03395883	84848	952	4
-89.53732174	43.03383092	84849	952	6
-89.53742229	43.03363052	84850	952	4
-89.53746763	43.03344732	84851	952	6
-89.53749923	43.03329765	84852	952	5
-89.53752023	43.0331667	84853	952	4
-89.53754654	43.0330334	84854	952	5
-89.53756967	43.03290556	84855	952	5
-89.53664941	43.03485373	84856	544	5
-89.53657783	43.03503658	84857	544	5
-89.5365101	43.03522037	84858	544	6
-89.53641547	43.0354447	84859	544	6
-89.53637078	43.03558513	84860	544	6
-89.53632476	43.03570577	84861	544	6
-89.53625826	43.03586035	84862	544	6
-89.53609292	43.03604424	84863	544	6
-89.53597111	43.03615459	84864	544	5
-89.53584032	43.03627155	84865	544	6
-89.53570695	43.03638663	84866	544	6
-89.53578417	43.03647134	84867	544	6
-89.53591752	43.03634873	84868	544	5
-89.53605345	43.03622988	84869	544	5
-89.53620347	43.03609689	84870	544	4
-89.53635217	43.03594222	84871	544	5
-89.53643533	43.03576219	84872	462	2
-89.53650178	43.03558311	84873	462	2
-89.53654908	43.03546529	84874	462	2
-89.53660787	43.03530507	84875	462	2
-89.53663979	43.03520799	84876	544	4
-89.5366986	43.03506284	84877	544	4
-89.53676253	43.03490826	84878	544	4
-89.54253357	43.04432074	84879	556	1
-89.54265012	43.04444283	84880	462	1
-89.54273333	43.04458054	84881	557	2
-89.54279422	43.04472141	84882	319	2
-89.54282742	43.04488264	84883	942	2
-89.54283286	43.04503713	84884	462	2
-89.54283315	43.04518634	84885	980	2
-89.54283036	43.04533481	84886	557	2
-89.54283267	43.04546443	84887	319	2
-89.54299902	43.04540999	84888	980	2
-89.54313642	43.04526817	84889	462	2
-89.54340666	43.04526863	84890	980	3
-89.54336329	43.04516317	84891	942	2
-89.54317013	43.04516639	84892	319	2
-89.54300248	43.0450784	84893	462	2
-89.54300424	43.04493069	84894	942	2
-89.54298651	43.04479732	84895	319	2
-89.54295132	43.04466472	84896	557	2
-89.54288013	43.04451633	84897	980	2
-89.54278121	43.04437024	84898	942	2
-89.5426628	43.04424451	84899	462	2
-89.54251357	43.0441173	84900	319	2
-89.54225798	43.04424644	84901	557	2
-89.54210816	43.04434457	84902	980	2
-89.54192446	43.04446157	84903	497	2
-89.54179105	43.04454461	84904	462	2
-89.54191651	43.04459873	84905	980	2
-89.5420489	43.04451796	84906	557	2
-89.5421823	43.04442739	84907	319	2
-89.5423116	43.04434435	84908	980	2
-89.54190688	43.04242936	84909	462	2
-89.54154909	43.04241875	84910	326	2
-89.54095314	43.04242715	84911	319	2
-89.54066914	43.04253011	84912	319	2
-89.54089395	43.04252677	84913	980	2
-89.54116118	43.04252649	84914	557	2
-89.54143053	43.04252777	84915	462	2
-89.54169351	43.04252127	84916	942	2
-89.541874	43.042526	84917	942	2
-89.54190329	43.04310932	84918	319	3
-89.54164583	43.04311848	84919	942	2
-89.54141409	43.04313308	84920	462	2
-89.54113804	43.04313639	84921	980	3
